Milliseconds,Weight (grams)
25171,-1.308062
25237,-2.716046
25240,-2.770549
25251,-2.09835
25263,-1.853088
25274,-1.662329
25285,-2.016596
25297,-2.080182
25308,-2.852302
25320,-2.779632
25331,-2.261858
25393,-2.679711
25400,-2.225523
25411,-2.071099
25423,-1.653245
25434,-1.317146
25445,-1.589659
25462,-1.862172
25468,-2.325444
25480,-2.31636
25491,-2.034764
25555,-2.452617
25560,-1.844004
25571,-2.416282
25583,-1.834921
25594,-1.61691
25605,-2.806884
25617,-2.307276
25628,-2.361779
25640,-3.488166
25651,-1.762251
25719,-1.653245
25731,-1.707748
25743,-1.907591
25754,-2.924973
25765,-1.462486
25777,-0.4905233
25788,-2.370863
25800,-2.561622
25811,-2.234606
25823,-2.661543
25929,-1.135471
25937,-2.298193
25948,-2.343611
25960,-2.180104
25971,-2.062015
25983,-2.915889
25994,-2.570706
26005,-1.916675
26017,-1.734999
26028,-1.762251
26072,-2.679711
26074,-3.170234
26086,-2.180104
26097,-1.798586
26108,-3.043061
26120,-2.198271
26136,-2.143769
26143,-1.426151
26154,-1.535156
26166,-2.561622
26210,-2.052931
26223,-3.061229
26234,-1.798586
26246,-1.117303
26257,-2.825051
26268,-2.261858
26280,-2.216439
26291,-2.770549
26303,-3.106648
26314,-2.280025
26362,-1.580575
26371,-1.662329
26383,-1.834921
26394,-2.643376
26406,-2.815967
26417,-1.707748
26428,-1.971177
26440,-2.289109
26451,-2.252774
26463,-2.516203
26511,-1.971177
26520,-1.898507
26531,-1.380732
26543,-2.052931
26554,-2.043847
26566,-2.65246
26577,-2.24369
26589,-0.9537953
26600,-2.38903
26611,-2.770549
26661,-2.207355
26669,-2.934056
26680,-2.961308
26691,-2.470784
26703,-2.134685
26717,-2.38903
26726,-2.507119
26737,-3.033978
26749,-2.825051
26760,-1.662329
26807,-3.043061
26817,-2.470784
26829,-2.043847
26840,-1.698664
26851,-1.462486
26863,-0.9356278
26874,-1.989345
26886,-2.198271
26897,-2.189188
26909,-1.943926
27075,-3.270156
27080,-1.635078
27091,-1.54424
27103,-2.934056
27114,-2.634292
27126,-1.95301
27137,-2.607041
27149,-2.470784
27160,-3.142983
27171,-3.188402
27226,-2.888638
27229,-2.661543
27240,-1.753167
27251,-0.890209
27263,-1.526073
27274,-1.95301
27286,-2.398114
27297,-2.507119
27309,-2.325444
27320,-2.189188
27377,-3.079396
27389,-2.7978
27400,-2.470784
27412,-1.943926
27423,-2.02568
27434,-1.871256
27446,-1.635078
27457,-2.507119
27469,-2.225523
27480,-0.9537953
27532,-2.470784
27537,-1.725915
27549,-1.635078
27560,-2.143769
27572,-2.697878
27583,-1.998428
27594,-1.916675
27606,-2.007512
27617,-1.3989
27629,-1.998428
27685,-1.889423
27697,-1.189973
27709,-1.671413
27720,-1.289895
27732,-0.2906805
27743,-1.480654
27754,-2.17102
27766,-1.507905
27777,-2.198271
27789,-2.062015
27840,-3.197485
27846,-3.097564
27857,-2.934056
27869,-1.707748
27880,-2.007512
27892,-2.65246
27903,-3.01581
27914,-2.570706
27926,-2.24369
27937,-1.271727
28000,-1.435235
28006,-2.02568
28017,-1.943926
28029,-2.398114
28045,-2.94314
28052,-3.797014
28063,-3.597171
28075,-2.897721
28086,-2.125601
28097,-1.825837
28157,-1.925758
28166,-1.88034
28177,-2.552538
28189,-2.052931
28200,-1.162722
28212,-1.344397
28223,-1.226308
28235,-1.762251
28246,-2.516203
28257,-2.770549
28313,-2.034764
28315,-2.706962
28326,-1.943926
28337,-2.216439
28349,-2.65246
28360,-2.607041
28372,-3.315574
28383,-2.507119
28395,-1.88034
28406,-2.325444
28467,-2.198271
28475,-2.597957
28486,-3.479082
28497,-2.561622
28509,-2.107434
28520,-1.980261
28532,-2.270941
28543,-2.261858
28555,-2.352695
28566,-2.597957
28624,-2.143769
28635,-1.407984
28646,-1.3989
28657,-2.207355
28672,-2.770549
28680,-2.516203
28692,-2.225523
28703,-2.107434
28715,-2.934056
28726,-2.906805
28783,-2.252774
28795,-2.034764
28806,-2.080182
28818,-2.143769
28829,-2.298193
28840,-1.925758
28852,-1.971177
28863,-2.815967
28875,-2.488952
28886,-2.634292
28945,-2.062015
28955,-2.152853
28966,-2.370863
28978,-1.816753
28989,-1.825837
29000,-2.788716
29012,-3.306491
29023,-1.807669
29035,-0.8811253
29046,-1.871256
29217,-2.979475
29229,-3.070313
29240,-2.289109
29252,-2.016596
29263,-2.325444
29275,-1.535156
29286,-0.9356278
29298,-0.7812038
29309,-1.47157
29320,-2.334528
29389,-2.815967
29400,-3.778847
29417,-2.834135
29423,-2.252774
29435,-2.407198
29446,-1.925758
29458,-0.3542669
29469,-1.871256
29480,-3.01581
29492,-3.651674
29557,-2.670627
29560,-2.016596
29572,-1.980261
29583,-2.507119
29595,-2.161936
29606,-2.107434
29618,-2.852302
29629,-3.033978
29640,-3.251988
29652,-2.979475
29716,-3.778847
29721,-2.879554
29732,-2.843219
29743,-1.853088
29755,-1.889423
29766,-2.343611
29778,-1.407984
29789,-1.925758
29800,-2.834135
29812,-2.198271
29884,-1.916675
29892,-2.089266
29903,-3.451831
29915,-2.888638
29926,-2.080182
29938,-2.952224
29949,-2.570706
29960,-2.625208
29972,-2.052931
29983,-1.371649
30053,-1.607826
30063,-1.916675
30080,-2.825051
30086,-3.960522
30098,-2.761465
30109,-2.207355
30121,-1.353481
30132,-1.344397
30143,-1.698664
30155,-1.907591
30258,-3.043061
30269,-2.479868
30281,-1.698664
30292,-2.189188
30303,-2.24369
30315,-1.862172
30326,-1.199057
30338,-2.143769
30349,-2.561622
30361,-2.071099
30405,-2.525287
30406,-1.489738
30418,-2.425365
30429,-2.688795
30441,-2.561622
30452,-2.879554
30463,-2.979475
30475,-1.998428
30486,-1.317146
30498,-2.352695
30543,-1.498821
30555,-2.716046
30566,-1.489738
30578,-2.09835
30589,-2.116517
30601,-2.661543
30612,-3.288323
30623,-3.660758
30635,-3.124815
30646,-3.406412
30696,-2.734213
30703,-3.024894
30715,-3.351909
30726,-3.324658
30738,-3.179318
30749,-2.906805
30761,-2.924973
30772,-3.588087
30783,-2.852302
30795,-2.579789
30845,-2.915889
30852,-3.606255
30863,-2.852302
30875,-2.234606
30886,-3.333742
30898,-2.906805
30909,-1.834921
30921,-1.308062
30932,-0.7539526
30943,-1.980261
30995,-2.806884
31001,-2.470784
31012,-2.407198
31023,-1.753167
31035,-1.180889
31046,-2.434449
31058,-2.09835
31069,-1.507905
31081,-2.007512
31092,-2.416282
31146,-2.479868
31149,-2.24369
31161,-2.398114
31172,-2.488952
31183,-1.862172
31195,-1.853088
31206,-3.070313
31218,-3.106648
31229,-3.024894
31241,-2.825051
31403,-3.097564
31412,-2.31636
31424,-2.207355
31435,-2.743297
31446,-2.261858
31458,-1.562408
31469,-1.798586
31481,-1.744083
31492,-1.934842
31504,-2.888638
31562,-1.789502
31572,-2.906805
31584,-2.87047
31595,-2.007512
31606,-2.697878
31618,-2.643376
31629,-3.415496
31641,-3.769763
31652,-3.806098
31664,-2.470784
31717,-3.388245
31721,-3.469998
31732,-2.307276
31744,-2.379946
31755,-2.815967
31766,-2.607041
31778,-2.434449
31789,-2.679711
31801,-2.779632
31812,-2.016596
31868,-1.317146
31869,-2.934056
31881,-3.097564
31892,-2.525287
31904,-2.416282
31915,-2.65246
31926,-2.143769
31938,-2.307276
31949,-2.834135
31961,-2.625208
32012,-2.479868
32018,-2.443533
32035,-3.551752
32041,-3.179318
32052,-3.251988
32064,-2.706962
32075,-2.125601
32087,-1.853088
32098,-0.9810467
32109,-1.516989
32165,-4.296621
32166,-3.324658
32178,-1.925758
32189,-1.925758
32201,-2.189188
32212,-1.507905
32224,-1.889423
32235,-2.452617
32246,-2.915889
32258,-2.534371
32312,-3.415496
32315,-3.379161
32327,-2.125601
32338,-2.071099
32349,-2.516203
32361,-2.543454
32372,-2.24369
32384,-1.807669
32395,-2.289109
32407,-2.915889
32464,-3.533585
32475,-2.161936
32487,-1.871256
32498,-2.225523
32509,-2.407198
32521,-1.244476
32532,-1.971177
32544,-2.498035
32555,-2.38903
32567,-3.142983
32624,-1.507905
32635,-1.625994
32651,-2.697878
32658,-2.979475
32669,-2.416282
32681,-2.416282
32692,-3.215653
32704,-2.65246
32715,-3.170234
32727,-1.916675
32788,-2.062015
32795,-1.498821
32807,-1.498821
32818,-2.062015
32829,-2.216439
32841,-0.7630363
32852,-0.9447116
32864,-2.434449
32875,-2.597957
32887,-2.189188
32947,-3.106648
32955,-2.997643
32967,-1.244476
32978,-1.289895
32989,-1.171806
33001,-2.370863
33012,-3.115731
33024,-2.634292
33035,-2.507119
33047,-2.679711
33107,-3.624423
33115,-1.916675
33127,-1.789502
33138,-3.08848
33150,-2.879554
33161,-2.24369
33172,-2.634292
33184,-2.280025
33195,-1.907591
33207,-2.434449
33272,-2.861386
33275,-2.525287
33290,-2.289109
33298,-2.207355
33310,-2.788716
33321,-3.524501
33332,-2.806884
33344,-2.743297
33355,-3.479082
33367,-3.142983
33542,-2.988559
33550,-2.525287
33561,-2.72513
33572,-2.570706
33584,-1.153638
33595,-0.9356278
33607,-2.588873
33618,-2.906805
33630,-2.634292
33641,-2.09835
33706,-2.034764
33710,-0.9810467
33721,-1.062801
33732,-2.94314
33744,-2.507119
33755,-2.72513
33767,-3.288323
33778,-3.533585
33790,-2.607041
33801,-2.779632
33865,-3.115731
33870,-2.507119
33881,-3.043061
33892,-2.788716
33904,-2.479868
33915,-2.016596
33927,-1.889423
33938,-1.580575
33950,-2.280025
33961,-2.87047
34024,-2.225523
34030,-2.734213
34041,-2.788716
34052,-2.352695
34064,-2.734213
34075,-2.370863
34087,-2.507119
34098,-2.661543
34110,-2.788716
34121,-2.134685
34186,-3.061229
34190,-3.615339
34201,-2.416282
34213,-2.261858
34224,-2.334528
34235,-3.460915
34247,-4.12403
34258,-3.406412
34270,-3.469998
34281,-2.688795
34346,-2.498035
34350,-2.289109
34361,-2.062015
34373,-1.61691
34384,-2.089266
34395,-2.806884
34407,-2.743297
34418,-2.334528
34430,-1.998428
34441,-1.771334
34549,-1.780418
34555,-0.8175389
34567,-1.907591
34578,-1.453403
34590,-2.125601
34601,-2.525287
34613,-3.115731
34624,-3.506334
34635,-2.834135
34647,-1.916675
34693,-3.242904
34704,-3.08848
34715,-3.23382
34728,-2.616124
34738,-3.043061
34750,-3.315574
34761,-2.915889
34773,-2.879554
34784,-2.116517
34795,-2.852302
34841,-2.588873
34853,-3.052145
34864,-3.23382
34875,-2.543454
34887,-2.207355
34898,-2.343611
34910,-3.370077
34921,-2.216439
34933,-2.143769
34944,-2.988559
34996,-1.971177
35001,-2.252774
35013,-2.261858
35024,-1.453403
35036,-2.09835
35047,-3.942354
35058,-3.506334
35070,-3.01581
35081,-2.4617
35093,-1.362565
35146,-1.535156
35150,-1.962093
35161,-2.470784
35173,-2.334528
35184,-2.534371
35196,-2.352695
35207,-2.31636
35218,-2.38903
35230,-2.961308
35241,-2.307276
35288,-2.825051
35298,-2.24369
35316,-2.02568
35321,-2.289109
35333,-2.852302
35344,-3.71526
35356,-3.297407
35367,-2.997643
35378,-2.970391
35390,-2.125601
35444,-1.898507
35447,-2.38903
35458,-3.915103
35470,-3.460915
35481,-1.88034
35493,-2.370863
35504,-2.65246
35516,-2.062015
35527,-1.54424
35538,-1.308062
35704,-3.224737
35710,-2.616124
35721,-3.124815
35733,-3.106648
35744,-3.279239
35756,-2.234606
35767,-1.635078
35778,-1.980261
35790,-2.062015
35801,-2.134685
35857,-3.261072
35859,-3.896935
35870,-3.797014
35881,-3.23382
35893,-2.743297
35904,-2.779632
35916,-2.216439
35927,-2.234606
35939,-3.079396
35950,-2.488952
36007,-2.107434
36018,-2.361779
36030,-3.061229
36042,-3.896935
36053,-2.570706
36064,-2.398114
36076,-2.325444
36087,-2.934056
36099,-3.533585
36110,-2.416282
36168,-2.94314
36179,-3.433663
36190,-3.006727
36201,-2.016596
36213,-2.016596
36224,-2.861386
36236,-2.161936
36247,-1.925758
36259,-1.535156
36270,-1.226308
36326,-2.679711
36339,-3.542669
36350,-4.078611
36361,-3.124815
36373,-1.998428
36384,-2.352695
36396,-2.752381
36407,-3.242904
36419,-3.306491
36430,-2.152853
36486,-1.889423
36487,-2.507119
36499,-2.924973
36510,-2.979475
36521,-1.88034
36533,-1.753167
36544,-2.17102
36556,-3.033978
36567,-2.843219
36579,-1.653245
36632,-2.407198
36636,-3.01581
36647,-3.197485
36659,-2.915889
36670,-1.716832
36681,-1.916675
36693,-3.669841
36704,-3.16115
36716,-2.834135
36727,-2.370863
36783,-3.08848
36796,-3.23382
36807,-2.961308
36819,-2.716046
36830,-2.825051
36842,-3.397328
36853,-2.697878
36864,-3.306491
36876,-2.452617
36887,-1.090052
36947,-1.871256
36956,-2.280025
36967,-2.452617
36979,-2.143769
36990,-1.208141
37002,-2.516203
37013,-2.043847
37024,-2.779632
37036,-2.043847
37047,-1.762251
37105,-2.734213
37116,-3.56992
37127,-3.188402
37139,-2.834135
37150,-2.897721
37162,-3.23382
37173,-2.988559
37184,-2.915889
37196,-2.270941
37207,-2.180104
37267,-1.989345
37280,-1.607826
37287,-2.470784
37299,-3.024894
37310,-2.643376
37322,-2.334528
37333,-2.089266
37344,-2.897721
37356,-2.7978
37367,-4.114946
37427,-3.733428
37436,-3.333742
37447,-2.716046
37459,-2.016596
37470,-1.625994
37482,-2.352695
37493,-2.407198
37504,-3.215653
37516,-2.579789
37527,-2.661543
37591,-3.006727
37596,-2.398114
37607,-2.361779
37619,-2.579789
37630,-2.452617
37642,-2.234606
37653,-3.024894
37664,-2.252774
37676,-2.543454
37687,-2.87047
37861,-2.434449
37870,-1.807669
37882,-2.325444
37893,-2.24369
37904,-1.998428
37916,-2.670627
37927,-2.87047
37939,-3.097564
37950,-1.598743
37969,-1.553324
38028,-2.65246
38030,-2.280025
38042,-2.207355
38053,-2.534371
38064,-2.034764
38076,-2.579789
38087,-2.552538
38099,-2.161936
38110,-2.588873
38122,-2.089266
38187,-2.579789
38190,-1.980261
38202,-2.416282
38213,-3.506334
38225,-2.979475
38236,-2.734213
38247,-2.997643
38259,-1.871256
38270,-1.925758
38282,-2.634292
38350,-2.507119
38362,-1.971177
38373,-1.725915
38384,-2.961308
38396,-2.897721
38407,-2.479868
38419,-2.02568
38430,-3.224737
38442,-3.215653
38453,-2.634292
38520,-2.525287
38522,-2.734213
38533,-2.38903
38545,-1.762251
38556,-2.17102
38567,-3.23382
38579,-3.379161
38590,-3.106648
38602,-2.289109
38613,-2.643376
38731,-3.560836
38739,-3.460915
38750,-2.561622
38762,-2.31636
38773,-1.553324
38785,-1.734999
38796,-1.680497
38807,-1.780418
38819,-2.516203
38830,-3.669841
38877,-3.279239
38887,-2.87047
38899,-3.043061
38910,-1.725915
38922,-1.943926
38933,-1.61691
38945,-1.32623
38956,-2.407198
38967,-2.607041
38979,-3.188402
39026,-4.00594
39036,-3.16115
39047,-1.426151
39059,-1.844004
39070,-1.816753
39082,-2.261858
39093,-2.825051
39105,-2.843219
39116,-2.643376
39127,-2.116517
39181,-2.7978
39185,-1.925758
39196,-2.906805
39207,-3.024894
39219,-2.815967
39230,-2.806884
39242,-1.898507
39253,-2.479868
39270,-3.342826
39276,-2.861386
39327,-2.843219
39333,-2.498035
39345,-2.561622
39356,-2.979475
39367,-3.261072
39379,-2.252774
39390,-2.825051
39402,-2.38903
39413,-2.516203
39425,-2.716046
39475,-2.488952
39482,-2.72513
39493,-2.525287
39505,-1.571491
39516,-1.208141
39528,-1.498821
39539,-2.852302
39550,-2.507119
39562,-3.651674
39573,-2.94314
39627,-3.333742
39630,-3.733428
39642,-3.251988
39653,-2.298193
39665,-2.597957
39676,-2.4617
39688,-2.443533
39699,-2.897721
39710,-2.706962
39722,-2.65246
39775,-1.998428
39779,-1.807669
39790,-2.307276
39802,-3.533585
39813,-3.342826
39825,-2.488952
39836,-1.653245
39848,-3.070313
39859,-3.224737
39872,-2.452617
40039,-2.352695
40042,-2.779632
40053,-4.042276
40065,-2.852302
40076,-3.033978
40088,-2.688795
40099,-3.043061
40110,-3.279239
40122,-2.180104
40133,-2.134685
40184,-2.298193
40190,-3.660758
40202,-3.506334
40213,-2.24369
40225,-2.788716
40236,-2.888638
40248,-2.743297
40259,-3.542669
40270,-2.934056
40282,-2.588873
40339,-2.252774
40350,-2.634292
40362,-1.989345
40373,-2.125601
40385,-2.407198
40396,-2.906805
40407,-2.180104
40419,-2.080182
40430,-1.753167
40442,-2.607041
40497,-2.579789
40499,-1.61691
40510,-1.907591
40522,-2.679711
40533,-2.843219
40545,-2.743297
40556,-3.742512
40568,-3.188402
40579,-2.261858
40593,-1.943926
40648,-2.852302
40659,-2.425365
40670,-1.080968
40682,-2.38903
40693,-2.752381
40705,-2.479868
40716,-3.070313
40728,-2.825051
40739,-3.678925
40750,-3.170234
40807,-2.434449
40819,-3.070313
40830,-2.752381
40842,-3.324658
40853,-3.279239
40865,-2.770549
40876,-2.17102
40888,-2.052931
40899,-2.961308
40910,-3.070313
40971,-3.115731
40979,-2.379946
40990,-2.298193
41002,-2.815967
41013,-3.342826
41025,-2.416282
41036,-2.134685
41048,-2.370863
41059,-2.352695
41071,-1.716832
41129,-3.42458
41139,-2.770549
41150,-2.806884
41162,-2.4617
41173,-2.334528
41185,-3.188402
41196,-2.443533
41212,-1.971177
41219,-1.816753
41231,-2.198271
41287,-3.197485
41299,-2.534371
41310,-2.924973
41322,-3.515417
41333,-3.93327
41345,-3.16115
41356,-2.261858
41368,-2.352695
41379,-2.734213
41390,-3.106648
41453,-2.4617
41459,-3.842433
41470,-3.506334
41482,-2.616124
41493,-3.451831
41505,-3.906019
41516,-3.960522
41528,-2.825051
41539,-2.307276
41551,-2.4617
41610,-3.170234
41619,-3.152067
41630,-2.988559
41642,-3.01581
41653,-3.406412
41665,-2.961308
41676,-2.034764
41688,-2.534371
41699,-2.806884
41710,-2.661543
41776,-3.333742
41779,-3.251988
41791,-3.64259
41802,-2.779632
41813,-1.971177
41825,-1.562408
41836,-2.4617
41848,-3.242904
41859,-3.742512
41871,-3.279239
41940,-2.815967
41951,-3.106648
41962,-2.052931
41973,-1.716832
41985,-2.161936
41996,-1.95301
42008,-2.180104
42019,-3.251988
42031,-3.279239
42042,-2.161936
42220,-2.370863
42225,-2.207355
42236,-2.661543
42248,-2.479868
42259,-1.862172
42271,-1.662329
42282,-1.816753
42293,-2.997643
42305,-3.033978
42316,-3.052145
42378,-1.353481
42385,-2.407198
42396,-2.7978
42408,-1.998428
42419,-2.007512
42431,-2.834135
42442,-1.607826
42453,-1.88034
42465,-2.952224
42476,-2.525287
42542,-2.434449
42545,-3.969605
42556,-3.815182
42568,-2.688795
42579,-1.725915
42591,-1.844004
42602,-2.370863
42615,-1.825837
42625,-1.226308
42636,-2.161936
42698,-4.396543
42705,-3.179318
42716,-2.843219
42728,-2.379946
42739,-3.351909
42751,-2.488952
42762,-2.225523
42773,-3.024894
42785,-2.752381
42796,-2.507119
42861,-3.23382
42865,-3.469998
42876,-2.570706
42888,-2.72513
42899,-2.207355
42911,-3.215653
42922,-3.479082
42933,-3.360993
42945,-2.734213
42956,-2.65246
43060,-2.052931
43071,-3.043061
43082,-3.551752
43093,-2.834135
43105,-2.379946
43116,-3.061229
43128,-2.534371
43139,-1.980261
43151,-1.971177
43162,-1.934842
43213,-2.634292
43219,-2.525287
43231,-2.834135
43242,-2.116517
43253,-3.01581
43265,-3.588087
43276,-3.024894
43288,-2.516203
43299,-3.006727
43311,-3.106648
43359,-1.816753
43368,-2.071099
43379,-2.525287
43391,-3.524501
43402,-3.270156
43414,-2.552538
43425,-2.007512
43436,-1.571491
43448,-3.388245
43459,-2.234606
43507,-1.435235
43516,-1.580575
43528,-1.535156
43539,-1.725915
43551,-2.080182
43562,-2.697878
43574,-3.224737
43585,-2.72513
43596,-2.906805
43608,-3.079396
43661,-3.869684
43665,-4.478296
43676,-3.615339
43688,-2.407198
43699,-2.261858
43711,-2.779632
43722,-2.934056
43734,-2.289109
43745,-2.034764
43756,-2.543454
43809,-2.825051
43814,-3.152067
43825,-2.498035
43836,-2.334528
43848,-2.4617
43859,-1.698664
43871,-2.961308
43882,-2.488952
43894,-3.270156
43905,-2.815967
43957,-2.915889
43962,-3.070313
43974,-2.734213
43985,-1.707748
43996,-2.861386
44008,-2.970391
44019,-3.279239
44031,-3.524501
44042,-3.597171
44054,-3.106648
44108,-2.198271
44111,-2.089266
44122,-2.761465
44134,-2.761465
44145,-2.034764
44156,-3.333742
44168,-2.961308
44179,-2.379946
44191,-2.788716
44202,-2.552538
44372,-2.87047
44374,-3.915103
44385,-3.297407
44396,-2.488952
44408,-2.761465
44419,-3.106648
44431,-2.970391
44442,-2.261858
44454,-2.879554
44465,-2.997643
44521,-2.525287
44522,-2.952224
44534,-3.16115
44545,-2.216439
44556,-2.02568
44568,-2.543454
44579,-1.25356
44591,-2.280025
44606,-2.161936
44614,-1.61691
44674,-2.72513
44682,-1.362565
44694,-1.362565
44705,-1.825837
44716,-2.770549
44728,-3.288323
44739,-2.94314
44751,-2.570706
44762,-2.425365
44774,-2.888638
44833,-2.688795
44842,-2.334528
44854,-3.01581
44865,-2.298193
44876,-2.252774
44888,-2.934056
44899,-2.252774
44911,-2.17102
44922,-2.688795
44934,-3.179318
44988,-1.862172
44991,-2.934056
45002,-3.669841
45014,-3.043061
45025,-1.862172
45036,-2.407198
45048,-3.124815
45059,-3.052145
45071,-3.488166
45082,-2.897721
45138,-3.560836
45139,-3.660758
45151,-3.469998
45162,-2.361779
45174,-1.925758
45185,-3.206569
45197,-3.388245
45208,-2.125601
45219,-2.743297
45231,-2.952224
45287,-2.507119
45299,-2.770549
45311,-2.834135
45322,-2.38903
45334,-2.398114
45345,-3.360993
45357,-2.915889
45368,-2.479868
45379,-2.961308
45391,-1.753167
45448,-2.016596
45459,-1.925758
45471,-2.434449
45482,-3.206569
45494,-2.643376
45505,-1.734999
45516,-1.88034
45528,-3.006727
45539,-3.451831
45551,-2.779632
45613,-3.442747
45619,-3.342826
45631,-3.697093
45642,-3.651674
45654,-3.133899
45665,-1.971177
45676,-2.688795
45688,-3.49725
45699,-2.180104
45711,-2.761465
45769,-3.815182
45779,-3.397328
45791,-3.306491
45802,-4.05136
45814,-3.061229
45825,-2.588873
45837,-2.87047
45853,-2.906805
45859,-3.370077
45871,-3.23382
45927,-2.834135
45928,-2.280025
45939,-3.197485
45951,-3.170234
45962,-2.071099
45974,-2.034764
45985,-3.08848
45996,-2.225523
46008,-2.370863
46019,-2.180104
46078,-2.525287
46088,-2.352695
46099,-2.470784
46111,-2.080182
46122,-2.534371
46134,-2.761465
46145,-3.043061
46157,-3.742512
46168,-4.34204
46179,-4.260286
46247,-3.070313
46248,-2.552538
46259,-2.7978
46271,-2.815967
46282,-2.034764
46294,-2.062015
46305,-3.288323
46317,-3.206569
46328,-2.888638
46339,-2.525287
46516,-3.515417
46522,-2.915889
46534,-1.217225
46545,-1.308062
46557,-2.398114
46568,-2.734213
46579,-2.289109
46591,-3.006727
46604,-2.543454
46614,-2.625208
46678,-2.706962
46682,-3.370077
46694,-3.188402
46705,-2.161936
46717,-2.116517
46728,-2.634292
46739,-2.379946
46751,-2.370863
46762,-2.325444
46774,-2.72513
46838,2.534371
46842,-0.2634292
46854,-3.706176
46865,4.369291
46877,5.74094
46888,15.21531
46899,28.45944
46911,19.92978
46922,-10.86418
46934,10.43725
46998,49.70636
47002,111.8393
47014,286.4656
47025,383.998
47037,498.6806
47048,702.0751
47059,886.3848
47071,1124.18
47082,1489.029
47094,1876.688
47158,2260.431
47162,2166.996
47174,2506.665
47185,2605.715
47197,2539.63
47208,2679.202
47219,2868.753
47231,2814.169
47242,2745.296
47259,2976.478
47365,3303.629
47368,3430.657
47379,3433.772
47391,3406.921
47402,3534.166
47414,3598.543
47425,3581.711
47437,3610.125
47448,3630.336
47459,3628.728
47510,3717.186
47517,3746.227
47528,3766.22
47539,3749.469
47551,3735.544
47562,3789.284
47574,3770.834
47585,3812.611
47597,3800.475
47608,3772.579
47658,3843.314
47665,3836.147
47677,3838.763
47688,3867.658
47699,3908.953
47711,3927.593
47722,3904.257
47734,3947.459
47745,3971.095
47757,3989.526
47804,4012.445
47814,4044.819
47825,4061.997
47837,4093.726
47848,4089.548
47859,4131.742
47871,4110.676
47882,4084.452
47894,4107.17
47905,4104.59
47965,4180.712
47974,4232.699
47985,4214.577
47997,4264.41
48008,4274.539
48020,4243.518
48031,4247.696
48042,4246.888
48054,4303.416
48065,4305.378
48116,4370.299
48122,4354.675
48134,4369.673
48145,4371.599
48157,4383.916
48168,4389.82
48179,4364.75
48191,4378.529
48202,4377.63
48214,4412.83
48265,4643.594
48271,4573.849
48282,4461.283
48294,4457.031
48305,4458.939
48317,4432.723
48328,4470.312
48339,4442.725
48351,4436.338
48362,4443.542
48415,4428.472
48420,4432.169
48431,4400.067
48442,4318.794
48454,4244.063
48465,4187.425
48477,4082.099
48488,3926.294
48499,3807.006
48511,3634.742
48676,30.93931
48686,10.60075
48694,13.74374
48705,5.40484
48717,5.986201
48728,5.304919
48740,5.350338
48751,-4.278453
48762,-8.211724
48774,1.671413
48828,1.208141
48831,1.598743
48842,-1.444319
48854,2.107434
48865,-0.1453403
48877,-1.625994
48888,1.507905
48900,-1.943926
48911,1.044633
48922,3.043061
48975,0.5631934
48980,-1.88034
48991,-2.443533
49002,0.308848
49014,-0.3451831
49025,1.807669
49037,0.77212
49048,1.317146
49060,-0.2452617
49071,-0.1998428
49126,-0.463272
49128,0.8175389
49140,1.380732
49151,1.25356
49162,1.389816
49174,1.516989
49185,0.7993713
49197,-0.3270155
49208,-0.463272
49220,-0.1090052
49275,0.5904448
49277,0.735785
49288,-0.8357064
49300,0.2815967
49311,-0.7539526
49322,0.1725916
49334,1.289895
49345,1.889423
49357,1.235392
49368,0.6721987
49424,-0.9992143
49437,0.2815967
49448,0.2543454
49460,0.6812824
49471,0.9901304
49482,0.5904448
49494,0.2815967
49505,-0.426937
49517,-1.062801
49528,-0.8175389
49585,0.9901304
49597,-0.735785
49608,-1.017382
49620,-1.117303
49631,-0.8447903
49642,0.08175388
49654,0.5904448
49665,0.3542669
49677,0.7993713
49688,-0.04541883
49745,-0.7176175
49757,-0.5541097
49768,-0.6540311
49780,-0.2180104
49791,0.1271727
49802,-0.463272
49814,-0.2089266
49825,0.04541883
49837,-0.9083766
49848,0.09083766
49913,-0.1816753
49917,-0.2089266
49928,0.154424
49940,0.2089266
49951,0.09083766
49962,-0.01816753
49974,0.2270941
49985,0.0
49997,0.1271727
50008,-0.8629578
50071,1.099136
50077,0.853874
50088,0.5086909
50100,0.2997643
50111,-0.07267013
50122,0.8357064
50134,0.4723558
50145,-0.6086123
50157,0.06358636
50168,0.7812038
50228,-0.2270941
50237,-0.07267013
50248,-0.3270155
50260,-0.3815182
50271,-0.3815182
50282,-0.2361779
50294,0.5541097
50305,0.1816753
50317,0.04541883
50328,0.5995286
50390,-1.32623
50397,-0.6449473
50408,-0.9265441
50420,-0.2270941
50431,-1.144554
50442,-0.7085337
50454,0.463272
50465,0.8084551
50477,0.1362565
50492,0.05450259
50556,-0.2180104
50568,0.009083766
50580,-0.0272513
50591,0.6721987
50602,0.3270155
50614,-0.3451831
50625,-0.6903662
50637,-0.4541883
50648,-0.3724344
50660,0.1453403
50833,-0.3179318
50842,-0.5631934
50854,-0.4087695
50865,-1.916675
50877,-1.526073
50888,0.5450259
50900,0.3633506
50911,0.272513
50922,0.6358636
50934,0.272513
50996,-0.154424
51003,0.7448688
51014,0.8084551
51025,-0.6903662
51037,-0.7448688
51048,-0.07267013
51060,0.5450259
51071,0.8629578
51083,0.2906805
51094,-0.5631934
51154,0.1725916
